u,v,key,osmid,oneway,lanes,ref,name,highway,maxspeed,length,geometry,junction,tunnel
2760842001,247814609,0,283708240,True,2,,Plaza Adolfo Alsina,secondary,40,56.007,"LINESTRING (-57.9554847 -34.8994585, -57.9559378 -34.8991185)",,
2760842003,2760842005,0,271123732,True,3,,Diagonal 80,secondary,60,155.809,"LINESTRING (-57.9498394 -34.8947248, -57.9497644 -34.8959163, -57.9497522 -34.8961242)",,
2760842005,2760842007,0,285554761,True,3,,Diagonal 80,secondary,,18.547,"LINESTRING (-57.9497522 -34.8961242, -57.94974 -34.8962907)",,
2760842005,249752892,0,285554787,True,,,Calle 119,residential,40,12.738,"LINESTRING (-57.9497522 -34.8961242, -57.949652 -34.896204)",,
2760842007,249752892,0,285554884,True,,,Calle 39,residential,40,12.544,"LINESTRING (-57.94974 -34.8962907, -57.949652 -34.896204)",,
2760842007,2760842010,0,285554767,True,3,,Diagonal 80,secondary,60,181.48600000000002,"LINESTRING (-57.94974 -34.8962907, -57.9496472 -34.8976435, -57.9496344 -34.8979205)",,
2760842010,6127585993,0,285554767,True,3,,Diagonal 80,secondary,60,15.796,"LINESTRING (-57.9496344 -34.8979205, -57.9496263 -34.8980624)",,
2760842010,251045783,0,640521840,True,,,Calle 118,residential,40,127.097,"LINESTRING (-57.9496344 -34.8979205, -57.950665 -34.8971511)",,
2760842015,2760842017,0,278134879,True,3,,Diagonal 80,secondary,,18.835,"LINESTRING (-57.9495339 -34.8996449, -57.9495274 -34.8998142)",,
2760842015,249752889,0,278134927,True,,,Calle 117,residential,40,12.439,"LINESTRING (-57.9495339 -34.8996449, -57.9494327 -34.8997199)",,
2760842017,249752889,0,285554903,True,,,Calle 41,residential,40,13.584,"LINESTRING (-57.9495274 -34.8998142, -57.9494327 -34.8997199)",,
2760842017,2760842019,0,285554762,True,3,,Diagonal 80,secondary,60,179.719,"LINESTRING (-57.9495274 -34.8998142, -57.9494172 -34.9013393, -57.9494105 -34.9014276)",,
2760842019,251045791,0,263444719,True,,,Calle 116,residential,40,128.35,"LINESTRING (-57.9494105 -34.9014276, -57.9504567 -34.9006555)",,
2760842019,6127585992,0,271792471,True,3,,Diagonal 80,secondary,,17.255,"LINESTRING (-57.9494105 -34.9014276, -57.9494014 -34.9015826)",,
2760842024,251045793,0,278250698,True,,,Calle 115,residential,40,15.466,"LINESTRING (-57.9492987 -34.9031993, -57.9491737 -34.9032933)",,
2760842024,3111863449,0,278250655,True,3,,Diagonal 80,secondary,,164.263,"LINESTRING (-57.9492987 -34.9031993, -57.9492367 -34.9042599, -57.9492211 -34.9044568, -57.9492186 -34.9045099, -57.9492091 -34.9046747)",,
2760842029,3111863453,0,287907735,True,,,Avenida 44,secondary,60,8.031,"LINESTRING (-57.9491694 -34.9051864, -57.9491213 -34.9051259)",,
2760842029,2760842035,0,272456489,True,3,,Diagonal 80,secondary,,186.468,"LINESTRING (-57.9491694 -34.9051864, -57.9491447 -34.9054315, -57.949084 -34.9064444, -57.9490725 -34.9066355, -57.9490594 -34.9068608)",,
2760842033,2760842029,0,308311819,True,3,,Diagonal 80,secondary,,12.574,"LINESTRING (-57.9491791 -34.9050736, -57.9491694 -34.9051864)",,
2760842033,3111863451,0,271793226,True,,,Avenida 1,secondary,,44.48,"LINESTRING (-57.9491791 -34.9050736, -57.9494175 -34.9048813, -57.949523 -34.90479)",,
2760842033,2009737974,0,306313275,True,2,,Avenida 44,secondary,60,140.097,"LINESTRING (-57.9491791 -34.9050736, -57.9492974 -34.9051861, -57.9502016 -34.9060139)",,
2760842035,2760842036,0,278134877,True,3,,Diagonal 80,secondary,,10.593,"LINESTRING (-57.9490594 -34.9068608, -57.9490507 -34.9069558)",,
2760842035,249752884,0,278134952,True,,,Calle 2,residential,40,7.521,"LINESTRING (-57.9490594 -34.9068608, -57.9489995 -34.9069073)",,
2760842036,249752884,0,285554916,True,,,Calle 45,residential,40,7.133,"LINESTRING (-57.9490507 -34.9069558, -57.9489995 -34.9069073)",,
2760842036,249752882,0,285554764,True,2,,Diagonal 80,secondary,,183.726,"LINESTRING (-57.9490507 -34.9069558, -57.9490394 -34.9071798, -57.9489712 -34.9086068)",,
2760842040,249752849,0,285554926,True,,,Calle 47,residential,40,14.245,"LINESTRING (-57.948861 -34.9100909, -57.948762 -34.9099918)",,
2760842040,6127586009,0,648743696,True,3,,Diagonal 80,secondary,,34.025,"LINESTRING (-57.948861 -34.9100909, -57.9488398 -34.9103964)",,
2760842042,2760842044,0,285554769,True,2,,Diagonal 80,secondary,,82.647,"LINESTRING (-57.9487612 -34.9114575, -57.9487201 -34.9122)",,
2760842042,249767795,0,285554937,True,,,Calle 48,residential,40,58.393,"LINESTRING (-57.9487612 -34.9114575, -57.9491942 -34.9118444)",,
2760842044,2760842045,0,285554760,True,2,,Diagonal 80,secondary,,58.471,"LINESTRING (-57.9487201 -34.9122, -57.9486939 -34.9127254)",,
2760842044,249752878,0,285554943,True,,,Calle 5,residential,40,15.001,"LINESTRING (-57.9487201 -34.9122, -57.9486021 -34.912294)",,
2760842045,249752877,0,285554939,True,,,Calle 49,residential,40,15.459,"LINESTRING (-57.9486939 -34.9127254, -57.9485807 -34.9126219)",,
2760842045,3844647146,0,285554766,True,3,,Diagonal 80,secondary,,123.38600000000001,"LINESTRING (-57.9486939 -34.9127254, -57.9486588 -34.9133152, -57.9486397 -34.9136395, -57.9486254 -34.9138336)",,
2760842067,247703676,0,287312679,False,2,055-10,Boulevard 83,residential,60,12.702,"LINESTRING (-57.9565232 -34.8917238, -57.956384 -34.8917203)",,
2760842067,247782503,0,287312679,False,2,055-10,Boulevard 83,residential,60,69.539,"LINESTRING (-57.9565232 -34.8917238, -57.9572697 -34.891851)",,
2760842067,2760842071,0,287312699,True,2,,Diagonal 74,primary,,75.001,"LINESTRING (-57.9565232 -34.8917238, -57.9564916 -34.89215, -57.9564764 -34.8923972)",,
2760842071,2760842073,0,285554715,True,2,,Diagonal 74,secondary,,48.302,"LINESTRING (-57.9564764 -34.8923972, -57.9564513 -34.8928311)",,
2760842071,251045726,0,867150519,True,3,055-10,Boulevard 83,primary,60,12.237,"LINESTRING (-57.9564764 -34.8923972, -57.956409 -34.8923934, -57.9563487 -34.8923702)",,
2760842073,2760842075,0,285554715,True,2,,Diagonal 74,secondary,,16.568,"LINESTRING (-57.9564513 -34.8928311, -57.9564509 -34.8929801)",,
2760842075,6127586039,0,23208766,True,,,Calle 34,residential,40,12.221,"LINESTRING (-57.9564509 -34.8929801, -57.956361 -34.8928986)",,
2760842075,2760842077,0,285554715,True,2,,Diagonal 74,secondary,,176.721,"LINESTRING (-57.9564509 -34.8929801, -57.9563793 -34.8945683)",,
2760842077,2760842079,0,285554715,True,2,,Diagonal 74,secondary,,19.344,"LINESTRING (-57.9563793 -34.8945683, -57.9563548 -34.8947411)",,
2760842077,254340928,0,463705550,True,,,Calle 117,residential,40,14.438,"LINESTRING (-57.9563793 -34.8945683, -57.9562619 -34.8946554)",,
2760842079,6127586033,0,285554715,True,2,,Diagonal 74,secondary,,176.838,"LINESTRING (-57.9563548 -34.8947411, -57.9562591 -34.8963295)",,
2760842079,251045758,0,292215315,True,,,Calle 35,residential,40,123.937,"LINESTRING (-57.9563548 -34.8947411, -57.9572592 -34.895573)",,
2760842087,2760842089,0,463546450,True,2,,Diagonal 74,secondary,,97.604,"LINESTRING (-57.9561435 -34.8982503, -57.9560858 -34.8991268)",,
2760842087,251045742,0,463546451,True,,,Calle 37,residential,40,123.688,"LINESTRING (-57.9561435 -34.8982503, -57.9570516 -34.8990765)",,
2760842089,247814610,0,283708242,True,2,,Plaza Adolfo Alsina,secondary,40,55.084,"LINESTRING (-57.9560858 -34.8991268, -57.956502 -34.8994858)",,
2760842091,2714068804,0,"[22988287, 279223639]",True,2,,"['Diagonal 74', 'Plaza Adolfo Alsina']",secondary,"['40', '60']",157.638,"LINESTRING (-57.9564741 -34.9005778, -57.9560081 -34.9008886, -57.9559431 -34.9009652, -57.9558815 -34.9017954)",,
2760842093,2760842091,0,278134797,True,1,,Avenida 38,secondary,,64.774,"LINESTRING (-57.9569499 -34.9010103, -57.9564741 -34.9005778)",,
2760842093,2714068804,0,283708296,True,,,Calle 2,residential,40,130.822,"LINESTRING (-57.9569499 -34.9010103, -57.9558815 -34.9017954)",,
2760842094,2760842093,0,278134797,True,1,,Avenida 38,secondary,,135.923,"LINESTRING (-57.9579483 -34.9019179, -57.9569499 -34.9010103)",,
2760842094,249718495,0,278134962,True,,,Calle 3,residential,40,141.127,"LINESTRING (-57.9579483 -34.9019179, -57.9567993 -34.9027681)",,
2760842096,2760842094,0,271123741,True,1,,Avenida 38,secondary,,139.268,"LINESTRING (-57.9589712 -34.9028479, -57.9580798 -34.9020375, -57.9579483 -34.9019179)",,
2760842097,249718474,0,285028856,True,,,Calle 5,residential,40,141.123,"LINESTRING (-57.959997 -34.9037802, -57.958853 -34.9046349)",,
2760842097,2760842096,0,271123741,True,1,,Avenida 38,secondary,,139.63400000000001,"LINESTRING (-57.959997 -34.9037802, -57.959065 -34.9029331, -57.9589712 -34.9028479)",,
2760842098,2760842097,0,271123741,True,1,,Avenida 38,secondary,,136.513,"LINESTRING (-57.9609997 -34.9046918, -57.959997 -34.9037802)",,
2760842098,249718461,0,285554991,True,2,,Calle 6,residential,40,14.146,"LINESTRING (-57.9609997 -34.9046918, -57.9611149 -34.9046066)",,
2760842101,760778227,0,481294407,True,2,,Plaza General Olazábal,secondary,40,14.16,"LINESTRING (-57.9615583 -34.9051996, -57.961669 -34.9051103)",,
2760842101,2760842098,0,271123741,True,1,,Avenida 38,secondary,,76.047,"LINESTRING (-57.9615583 -34.9051996, -57.9610926 -34.9047762, -57.9609997 -34.9046918)",,
2760842107,2760842111,0,271123743,True,1,,Avenida 51,secondary,,139.343,"LINESTRING (-57.9624807 -34.9275045, -57.9635061 -34.9284338)",,
2760842107,253412677,0,283708299,True,,,Calle 20,secondary,40,14.075,"LINESTRING (-57.9624807 -34.9275045, -57.9623663 -34.9275895)",,
2760842111,2760842113,0,271123743,True,1,,Avenida 51,secondary,,137.877,"LINESTRING (-57.9635061 -34.9284338, -57.9645198 -34.929354)",,
2760842111,253397901,0,452275234,True,,,Calle 21,residential,40,76.403,"LINESTRING (-57.9635061 -34.9284338, -57.9641271 -34.9279724)",,
2760842113,2760842115,0,271123743,True,1,,Avenida 51,secondary,,135.604,"LINESTRING (-57.9645198 -34.929354, -57.9655167 -34.9302591)",,
2760842113,253412680,0,285554828,True,,,Calle 22,residential,40,14.202,"LINESTRING (-57.9645198 -34.929354, -57.9644044 -34.9294398)",,
2760842115,253397913,0,270886984,True,,,Calle 23,residential,40,76.425,"LINESTRING (-57.9655167 -34.9302591, -57.9661376 -34.9297973)",,
2760842115,2760842118,0,271123743,True,1,,Avenida 51,secondary,,18.907,"LINESTRING (-57.9655167 -34.9302591, -57.9656557 -34.9303853)",,
2760842118,253397914,0,283708239,True,2,,Parque Juan Vucetich,secondary,40,118.31200000000001,"LINESTRING (-57.9656557 -34.9303853, -57.9661081 -34.9303588, -57.9669301 -34.9305167)",,
2760842120,2760842123,0,271123744,True,1,,Avenida 53,secondary,30,139.352,"LINESTRING (-57.9612587 -34.9284124, -57.9622829 -34.9293427)",,
2760842120,253412683,0,283708300,True,1,,Calle 20,secondary,40,14.103,"LINESTRING (-57.9612587 -34.9284124, -57.9611441 -34.9284976)",,
2760842123,2760842126,0,271123744,True,1,,Avenida 53,secondary,30,137.94,"LINESTRING (-57.9622829 -34.9293427, -57.9632967 -34.9302636)",,
2760842123,253412678,0,452275234,True,,,Calle 21,residential,40,136.309,"LINESTRING (-57.9622829 -34.9293427, -57.9633908 -34.9285195)",,
2760842126,2760842128,0,271123744,True,1,,Avenida 53,secondary,30,138.397,"LINESTRING (-57.9632967 -34.9302636, -57.9643138 -34.9311876)",,
2760842126,253412686,0,285554828,True,,,Calle 22,residential,40,14.111,"LINESTRING (-57.9632967 -34.9302636, -57.9631821 -34.9303489)",,
2760842128,4424432792,0,270886987,True,,,Calle 23,secondary,40,128.003,"LINESTRING (-57.9643138 -34.9311876, -57.9653329 -34.9303957)",,
2760842131,249417987,0,481920528,True,2,,Plaza Dardo Rocha,secondary,40,26.278,"LINESTRING (-57.9423261 -34.9213831, -57.9421017 -34.9215314)",circular,
2760842131,2760842134,0,271123746,True,2,,Avenida 60,secondary,,59.37,"LINESTRING (-57.9423261 -34.9213831, -57.9423423 -34.9214742, -57.9425863 -34.9217155, -57.9426228 -34.9217516, -57.9426836 -34.9218161)",,
2760842134,249417724,0,285555032,True,,,Calle 8,residential,40,12.319,"LINESTRING (-57.9426836 -34.9218161, -57.9425836 -34.9218906)",,
2760842134,2760842136,0,285554598,True,2,,Avenida 60,secondary,,136.934,"LINESTRING (-57.9426836 -34.9218161, -57.9427386 -34.9218661, -57.9436899 -34.9227303)",,
2760842136,249417352,0,283708365,True,,,Calle 9,residential,40,136.24,"LINESTRING (-57.9436899 -34.9227303, -57.9447968 -34.9219072)",,
2760842136,2760842138,0,283708199,True,2,,Avenida 60,secondary,,138.088,"LINESTRING (-57.9436899 -34.9227303, -57.9446098 -34.923566, -57.9447047 -34.9236522)",,
2760842138,2760842139,0,285554599,True,2,,Avenida 60,secondary,,140.119,"LINESTRING (-57.9447047 -34.9236522, -57.9457345 -34.9245876)",,
2760842138,249417097,0,285554777,True,,,Calle 10,residential,40,12.318,"LINESTRING (-57.9447047 -34.9236522, -57.9446046 -34.9237266)",,
2760842139,249416628,0,381226317,True,,,Calle 11,residential,40,134.809,"LINESTRING (-57.9457345 -34.9245876, -57.9468302 -34.9237735)",,
2760842139,2760842141,0,285554599,True,2,,Avenida 60,secondary,,136.114,"LINESTRING (-57.9457345 -34.9245876, -57.9464968 -34.9252802, -57.9466863 -34.9254524, -57.9467347 -34.9254964)",,
2760842141,2760842143,0,287907746,True,,,Avenida 60,secondary,,69.088,"LINESTRING (-57.9467347 -34.9254964, -57.9472425 -34.9259576)",,
2760842141,249416220,0,287907803,True,1,,Calle 12,residential,30,134.81799999999998,"LINESTRING (-57.9467347 -34.9254964, -57.9467806 -34.9254623, -57.9472147 -34.9251402, -57.947255 -34.9251103, -57.9478312 -34.9246829)",,
2760842143,250850670,0,272041933,True,2,,Plaza Máximo Paz,secondary,40,98.715,"LINESTRING (-57.9472425 -34.9259576, -57.9483235 -34.9260085)",,
2760842146,2760842148,0,271123748,True,2,,Avenida 60,secondary,,65.148,"LINESTRING (-57.9483541 -34.926995, -57.9488328 -34.92743)",,
2760842146,250850671,0,272041934,True,2,,Plaza Máximo Paz,secondary,40,10.693,"LINESTRING (-57.9483541 -34.926995, -57.948267 -34.9270594)",,
2760842148,253441801,0,304457896,True,,,Calle 14,residential,40,10.709,"LINESTRING (-57.9488328 -34.92743, -57.9487511 -34.9274992)",,
2760842148,2760842152,0,304457909,True,2,,Avenida 60,secondary,60,137.956,"LINESTRING (-57.9488328 -34.92743, -57.9498467 -34.928351)",,
2760842152,253441910,0,304457899,True,,,Calle 15,residential,40,136.874,"LINESTRING (-57.9498467 -34.928351, -57.9509533 -34.9275191)",,
2760842152,2760842153,0,304457909,True,2,,Avenida 60,secondary,60,139.202,"LINESTRING (-57.9498467 -34.928351, -57.9507307 -34.9291539, -57.9508698 -34.9292803)",,
2760842153,253441803,0,304457901,True,,,Calle 16,residential,40,10.742,"LINESTRING (-57.9508698 -34.9292803, -57.9507907 -34.9293519)",,
2760842153,2760842156,0,304457911,True,2,,Avenida 60,secondary,,138.041,"LINESTRING (-57.9508698 -34.9292803, -57.9518843 -34.9302019)",,
2760842156,253441925,0,304457903,True,,,Calle 17,residential,40,136.866,"LINESTRING (-57.9518843 -34.9302019, -57.9529988 -34.9293772)",,
2760842156,2760842158,0,304457911,True,2,,Avenida 60,secondary,,139.785,"LINESTRING (-57.9518843 -34.9302019, -57.9529117 -34.9311351)",,
2760842158,2760842160,0,304457911,True,2,,Avenida 60,secondary,,53.723,"LINESTRING (-57.9529117 -34.9311351, -57.9533065 -34.9314938)",,
2760842158,253441886,0,304457905,True,,,Calle 18,residential,40,129.225,"LINESTRING (-57.9529117 -34.9311351, -57.9538621 -34.9304205, -57.9539564 -34.9303496)",,
2760842160,253441783,0,481295342,True,2,,Presidente Hipólito Yrigoyen,secondary,40,54.495,"LINESTRING (-57.9533065 -34.9314938, -57.9535786 -34.9313714, -57.9537637 -34.931343, -57.9538611 -34.931328)",,
2760842162,2760842164,0,271123750,True,1,,Avenida 60,secondary,,56.927,"LINESTRING (-57.9545901 -34.9326766, -57.9550087 -34.9330565)",,
2760842162,253441789,0,481295346,True,2,,Presidente Hipólito Yrigoyen,secondary,40,13.213,"LINESTRING (-57.9545901 -34.9326766, -57.9544826 -34.9327563)",,
2760842164,253441887,0,270886972,True,,,Calle 20,residential,40,13.219,"LINESTRING (-57.9550087 -34.9330565, -57.954901 -34.9331361)",,
2760842164,2760842167,0,271123750,True,1,,Avenida 60,secondary,,139.336,"LINESTRING (-57.9550087 -34.9330565, -57.9560331 -34.9339865)",,
2760842167,2760842169,0,271123750,True,1,,Avenida 60,secondary,,138.277,"LINESTRING (-57.9560331 -34.9339865, -57.9570499 -34.9349093)",,
2760842167,253441955,0,452275234,True,,,Calle 21,residential,40,138.048,"LINESTRING (-57.9560331 -34.9339865, -57.9571552 -34.9331528)",,
2760842169,2760842172,0,271123750,True,1,,Avenida 60,secondary,,136.449,"LINESTRING (-57.9570499 -34.9349093, -57.958053 -34.9358201)",,
2760842169,253441889,0,285554828,True,,,Calle 22,residential,40,13.235,"LINESTRING (-57.9570499 -34.9349093, -57.9569424 -34.9349893)",,
2760842172,2760842174,0,271123750,True,1,,Avenida 60,secondary,,138.87,"LINESTRING (-57.958053 -34.9358201, -57.959074 -34.936747)",,
2760842172,253441968,0,283288183,True,,,Calle 23,residential,40,137.962,"LINESTRING (-57.958053 -34.9358201, -57.9591765 -34.9349888)",,
2760842174,2760842176,0,271123750,True,1,,Avenida 60,secondary,,68.114,"LINESTRING (-57.959074 -34.936747, -57.9595747 -34.9372017)",,
2760842174,253441853,0,292215311,True,,,Calle 24,residential,40,137.926,"LINESTRING (-57.959074 -34.936747, -57.9601972 -34.9359159)",,
2760842176,253441843,0,23409336,True,1,,Plaza Juan D. Perón,secondary,40,47.554,"LINESTRING (-57.9595747 -34.9372017, -57.9600958 -34.9372219)",,
2760842180,2760842183,0,271123752,True,1,,Avenida 60,secondary,60,65.989,"LINESTRING (-57.960706 -34.9382305, -57.9611911 -34.938671)",,
2760842180,253441834,0,272041939,True,,,Plaza Juan D. Perón,secondary,40,15.386,"LINESTRING (-57.960706 -34.9382305, -57.9606423 -34.9382776, -57.9605807 -34.9383232)",,
2760842183,253441896,0,23409350,True,,,Calle 26,residential,40,15.385,"LINESTRING (-57.9611911 -34.938671, -57.9610658 -34.9387637)",,
2760842183,2760842184,0,271123752,True,1,,Avenida 60,secondary,60,138.204,"LINESTRING (-57.9611911 -34.938671, -57.9622069 -34.9395937)",,
2760842184,2760842186,0,271123752,True,1,,Avenida 60,secondary,60,139.027,"LINESTRING (-57.9622069 -34.9395937, -57.9632289 -34.9405218)",,
2760842184,253441897,0,452275239,True,,,Calle 27,residential,40,15.387,"LINESTRING (-57.9622069 -34.9395937, -57.9620819 -34.9396867)",,
2760842186,5429630269,0,29186099,True,,,Calle 28,residential,40,137.998,"LINESTRING (-57.9632289 -34.9405218, -57.9643508 -34.9396885)",,
2760842186,2760842187,0,271123752,True,1,,Avenida 60,secondary,60,137.376,"LINESTRING (-57.9632289 -34.9405218, -57.9642386 -34.941439)",,
2760842187,2760842189,0,271123752,True,1,,Avenida 60,secondary,60,138.692,"LINESTRING (-57.9642386 -34.941439, -57.9652581 -34.9423649)",,
2760842187,253441899,0,283708310,True,,,Calle 29,residential,40,15.386,"LINESTRING (-57.9642386 -34.941439, -57.9641135 -34.9415319)",,
2760842189,5429630267,0,23376146,True,,,Calle 30,residential,40,137.998,"LINESTRING (-57.9652581 -34.9423649, -57.9663788 -34.9415305)",,
2760842189,2760842191,0,271123752,True,1,,Avenida 60,secondary,60,141.472,"LINESTRING (-57.9652581 -34.9423649, -57.966298 -34.9433094)",,
2760842191,651297018,0,272041942,True,2,055-10,Avenida 31,primary,60,48.85,"LINESTRING (-57.966298 -34.9433094, -57.966691 -34.9430107)",,
2760842191,2760842196,0,272041941,True,2,,Avenida 60,secondary,,72.177,"LINESTRING (-57.966298 -34.9433094, -57.9667121 -34.9436976, -57.9668136 -34.9438019)",,
2760842196,2760842252,0,283708181,True,3,055-10,Avenida 31,primary,60,14.155,"LINESTRING (-57.9668136 -34.9438019, -57.9666967 -34.9438857)",,
2760842252,253123994,0,278585077,True,2,,Avenida 60,secondary,60,71.926,"LINESTRING (-57.9666967 -34.9438857, -57.9665885 -34.9437894, -57.9661727 -34.9434021)",,
2760842252,199812104,0,283708183,True,2,055-10,Avenida 31,primary,60,134.022,"LINESTRING (-57.9666967 -34.9438857, -57.9656765 -34.94461, -57.9655827 -34.9446723)",,
2760842254,2760842257,0,271123759,True,1,,Avenida 66,secondary,60,67.599,"LINESTRING (-57.9292166 -34.9207831, -57.9297101 -34.9212368)",,
